,test,predict,difference,amountWrong,percentWrong
7489,1,1.0,0.0,5567,8.4150857833875
7490,3,1.0,2.0,5567,8.4150857833875
7491,1,1.0,0.0,5567,8.4150857833875
7492,1,1.0,0.0,5567,8.4150857833875
7493,1,1.0,0.0,5567,8.4150857833875
7494,2,1.0,1.0,5567,8.4150857833875
7495,1,1.0,0.0,5567,8.4150857833875
7496,1,1.0,0.0,5567,8.4150857833875
7497,1,1.0,0.0,5567,8.4150857833875
7498,1,1.0,0.0,5567,8.4150857833875
7499,1,1.0,0.0,5567,8.4150857833875
7500,1,1.0,0.0,5567,8.4150857833875
7501,1,1.0,0.0,5567,8.4150857833875
7502,1,1.0,0.0,5567,8.4150857833875
7503,1,1.0,0.0,5567,8.4150857833875
7504,1,1.0,0.0,5567,8.4150857833875
7505,1,1.0,0.0,5567,8.4150857833875
7506,1,1.0,0.0,5567,8.4150857833875
7507,1,1.0,0.0,5567,8.4150857833875
7508,1,1.0,0.0,5567,8.4150857833875
7509,1,1.0,0.0,5567,8.4150857833875
7510,1,1.0,0.0,5567,8.4150857833875
7511,1,1.0,0.0,5567,8.4150857833875
7512,3,1.0,2.0,5567,8.4150857833875
7513,1,1.0,0.0,5567,8.4150857833875
7514,1,1.0,0.0,5567,8.4150857833875
7515,1,1.0,0.0,5567,8.4150857833875
7516,1,1.0,0.0,5567,8.4150857833875
7517,1,1.0,0.0,5567,8.4150857833875
7518,1,1.0,0.0,5567,8.4150857833875
7519,1,1.0,0.0,5567,8.4150857833875
7520,1,1.0,0.0,5567,8.4150857833875
7521,1,1.0,0.0,5567,8.4150857833875
7522,1,1.0,0.0,5567,8.4150857833875
7523,1,1.0,0.0,5567,8.4150857833875
7524,1,1.0,0.0,5567,8.4150857833875
7525,1,1.0,0.0,5567,8.4150857833875
7526,1,1.0,0.0,5567,8.4150857833875
7527,1,1.0,0.0,5567,8.4150857833875
7528,1,1.0,0.0,5567,8.4150857833875
7529,1,1.0,0.0,5567,8.4150857833875
7530,1,1.0,0.0,5567,8.4150857833875
7531,1,1.0,0.0,5567,8.4150857833875
7532,1,1.0,0.0,5567,8.4150857833875
7533,1,1.0,0.0,5567,8.4150857833875
7534,1,1.0,0.0,5567,8.4150857833875
7535,1,1.0,0.0,5567,8.4150857833875
7536,1,1.0,0.0,5567,8.4150857833875
7537,1,1.0,0.0,5567,8.4150857833875
7538,1,1.0,0.0,5567,8.4150857833875
7539,1,1.0,0.0,5567,8.4150857833875
7540,1,1.0,0.0,5567,8.4150857833875
7541,1,1.0,0.0,5567,8.4150857833875
7542,1,1.0,0.0,5567,8.4150857833875
7543,1,1.0,0.0,5567,8.4150857833875
7544,1,1.0,0.0,5567,8.4150857833875
7545,1,1.0,0.0,5567,8.4150857833875
7546,1,1.0,0.0,5567,8.4150857833875
7547,1,1.0,0.0,5567,8.4150857833875
7548,2,1.0,1.0,5567,8.4150857833875
7549,2,1.0,1.0,5567,8.4150857833875
7550,1,1.0,0.0,5567,8.4150857833875
7551,1,1.0,0.0,5567,8.4150857833875
7552,2,1.0,1.0,5567,8.4150857833875
7553,1,1.0,0.0,5567,8.4150857833875
7554,1,1.0,0.0,5567,8.4150857833875
7555,1,1.0,0.0,5567,8.4150857833875
7556,2,1.0,1.0,5567,8.4150857833875
7557,1,1.0,0.0,5567,8.4150857833875
7558,1,1.0,0.0,5567,8.4150857833875
7559,1,1.0,0.0,5567,8.4150857833875
7560,1,1.0,0.0,5567,8.4150857833875
7561,1,1.0,0.0,5567,8.4150857833875
7562,1,1.0,0.0,5567,8.4150857833875
7563,1,1.0,0.0,5567,8.4150857833875
7564,1,1.0,0.0,5567,8.4150857833875
7565,1,1.0,0.0,5567,8.4150857833875
7566,1,1.0,0.0,5567,8.4150857833875
7567,1,1.0,0.0,5567,8.4150857833875
7568,1,1.0,0.0,5567,8.4150857833875
7569,1,1.0,0.0,5567,8.4150857833875
7570,1,1.0,0.0,5567,8.4150857833875
7571,1,1.0,0.0,5567,8.4150857833875
7572,1,1.0,0.0,5567,8.4150857833875
7573,2,1.0,1.0,5567,8.4150857833875
7574,2,1.0,1.0,5567,8.4150857833875
7575,1,1.0,0.0,5567,8.4150857833875
7576,1,1.0,0.0,5567,8.4150857833875
7577,1,1.0,0.0,5567,8.4150857833875
7578,1,1.0,0.0,5567,8.4150857833875
7579,1,1.0,0.0,5567,8.4150857833875
7580,1,1.0,0.0,5567,8.4150857833875
7581,2,1.0,1.0,5567,8.4150857833875
7582,1,1.0,0.0,5567,8.4150857833875
7583,1,1.0,0.0,5567,8.4150857833875
7584,1,1.0,0.0,5567,8.4150857833875
7585,1,1.0,0.0,5567,8.4150857833875
7586,1,1.0,0.0,5567,8.4150857833875
7587,1,1.0,0.0,5567,8.4150857833875
7588,1,1.0,0.0,5567,8.4150857833875
7589,1,1.0,0.0,5567,8.4150857833875
7590,1,1.0,0.0,5567,8.4150857833875
7591,1,1.0,0.0,5567,8.4150857833875
7592,1,1.0,0.0,5567,8.4150857833875
7593,1,1.0,0.0,5567,8.4150857833875
7594,1,1.0,0.0,5567,8.4150857833875
7595,1,1.0,0.0,5567,8.4150857833875
7596,2,1.0,1.0,5567,8.4150857833875
7597,2,1.0,1.0,5567,8.4150857833875
7598,2,1.0,1.0,5567,8.4150857833875
7599,1,1.0,0.0,5567,8.4150857833875
7600,1,1.0,0.0,5567,8.4150857833875
7601,1,1.0,0.0,5567,8.4150857833875
7602,1,1.0,0.0,5567,8.4150857833875
7603,1,1.0,0.0,5567,8.4150857833875
7604,1,1.0,0.0,5567,8.4150857833875
7605,1,1.0,0.0,5567,8.4150857833875
7606,1,1.0,0.0,5567,8.4150857833875
7607,1,1.0,0.0,5567,8.4150857833875
7608,1,1.0,0.0,5567,8.4150857833875
7609,1,1.0,0.0,5567,8.4150857833875
7610,2,1.0,1.0,5567,8.4150857833875
7611,1,1.0,0.0,5567,8.4150857833875
7612,1,1.0,0.0,5567,8.4150857833875
7613,1,1.0,0.0,5567,8.4150857833875
7614,1,1.0,0.0,5567,8.4150857833875
7615,1,1.0,0.0,5567,8.4150857833875
7616,1,1.0,0.0,5567,8.4150857833875
7617,1,1.0,0.0,5567,8.4150857833875
7618,1,1.0,0.0,5567,8.4150857833875
7619,1,1.0,0.0,5567,8.4150857833875
7620,1,1.0,0.0,5567,8.4150857833875
7621,1,1.0,0.0,5567,8.4150857833875
7622,1,1.0,0.0,5567,8.4150857833875
7623,1,1.0,0.0,5567,8.4150857833875
7624,1,1.0,0.0,5567,8.4150857833875
7625,1,1.0,0.0,5567,8.4150857833875
7626,1,1.0,0.0,5567,8.4150857833875
7627,1,1.0,0.0,5567,8.4150857833875
7628,1,1.0,0.0,5567,8.4150857833875
7629,3,1.0,2.0,5567,8.4150857833875
7630,1,1.0,0.0,5567,8.4150857833875
7631,1,1.0,0.0,5567,8.4150857833875
7632,1,1.0,0.0,5567,8.4150857833875
7633,1,1.0,0.0,5567,8.4150857833875
7634,2,1.0,1.0,5567,8.4150857833875
7635,1,1.0,0.0,5567,8.4150857833875
7636,2,1.0,1.0,5567,8.4150857833875
7637,1,1.0,0.0,5567,8.4150857833875
7638,1,1.0,0.0,5567,8.4150857833875
7639,1,1.0,0.0,5567,8.4150857833875
7640,1,1.0,0.0,5567,8.4150857833875
7641,1,1.0,0.0,5567,8.4150857833875
7642,1,1.0,0.0,5567,8.4150857833875
7643,1,1.0,0.0,5567,8.4150857833875
7644,1,1.0,0.0,5567,8.4150857833875
7645,1,1.0,0.0,5567,8.4150857833875
7646,1,1.0,0.0,5567,8.4150857833875
7647,2,1.0,1.0,5567,8.4150857833875
7648,2,1.0,1.0,5567,8.4150857833875
7649,1,1.0,0.0,5567,8.4150857833875
7650,1,1.0,0.0,5567,8.4150857833875
7651,1,1.0,0.0,5567,8.4150857833875
7652,1,1.0,0.0,5567,8.4150857833875
7653,1,1.0,0.0,5567,8.4150857833875
7654,1,1.0,0.0,5567,8.4150857833875
7655,1,1.0,0.0,5567,8.4150857833875
7656,1,1.0,0.0,5567,8.4150857833875
7657,1,1.0,0.0,5567,8.4150857833875
7658,1,1.0,0.0,5567,8.4150857833875
7659,2,1.0,1.0,5567,8.4150857833875
7660,1,1.0,0.0,5567,8.4150857833875
7661,1,1.0,0.0,5567,8.4150857833875
7662,1,1.0,0.0,5567,8.4150857833875
7663,1,1.0,0.0,5567,8.4150857833875
7664,1,1.0,0.0,5567,8.4150857833875
7665,1,1.0,0.0,5567,8.4150857833875
7666,1,1.0,0.0,5567,8.4150857833875
7667,1,1.0,0.0,5567,8.4150857833875
7668,1,1.0,0.0,5567,8.4150857833875
7669,1,1.0,0.0,5567,8.4150857833875
7670,1,1.0,0.0,5567,8.4150857833875
7671,2,1.0,1.0,5567,8.4150857833875
7672,1,1.0,0.0,5567,8.4150857833875
7673,1,1.0,0.0,5567,8.4150857833875
7674,1,1.0,0.0,5567,8.4150857833875
7675,2,1.0,1.0,5567,8.4150857833875
7676,1,1.0,0.0,5567,8.4150857833875
7677,1,1.0,0.0,5567,8.4150857833875
7678,1,1.0,0.0,5567,8.4150857833875
7679,1,1.0,0.0,5567,8.4150857833875
7680,1,1.0,0.0,5567,8.4150857833875
7681,1,1.0,0.0,5567,8.4150857833875
7682,1,1.0,0.0,5567,8.4150857833875
7683,1,1.0,0.0,5567,8.4150857833875
7684,1,1.0,0.0,5567,8.4150857833875
7685,1,1.0,0.0,5567,8.4150857833875
7686,1,1.0,0.0,5567,8.4150857833875
7687,1,1.0,0.0,5567,8.4150857833875
7688,1,1.0,0.0,5567,8.4150857833875
7689,1,1.0,0.0,5567,8.4150857833875
7690,1,1.0,0.0,5567,8.4150857833875
7691,1,1.0,0.0,5567,8.4150857833875
7692,1,1.0,0.0,5567,8.4150857833875
7693,1,1.0,0.0,5567,8.4150857833875
7694,1,1.0,0.0,5567,8.4150857833875
7695,1,1.0,0.0,5567,8.4150857833875
7696,1,1.0,0.0,5567,8.4150857833875
7697,1,1.0,0.0,5567,8.4150857833875
7698,1,1.0,0.0,5567,8.4150857833875
7699,1,1.0,0.0,5567,8.4150857833875
7700,1,1.0,0.0,5567,8.4150857833875
7701,1,1.0,0.0,5567,8.4150857833875
7702,1,1.0,0.0,5567,8.4150857833875
7703,1,1.0,0.0,5567,8.4150857833875
7704,2,1.0,1.0,5567,8.4150857833875
7705,1,1.0,0.0,5567,8.4150857833875
7706,1,1.0,0.0,5567,8.4150857833875
7707,1,1.0,0.0,5567,8.4150857833875
7708,1,1.0,0.0,5567,8.4150857833875
7709,1,1.0,0.0,5567,8.4150857833875
7710,1,1.0,0.0,5567,8.4150857833875
7711,1,1.0,0.0,5567,8.4150857833875
7712,1,1.0,0.0,5567,8.4150857833875
7713,1,1.0,0.0,5567,8.4150857833875
7714,1,1.0,0.0,5567,8.4150857833875
7715,1,1.0,0.0,5567,8.4150857833875
7716,1,1.0,0.0,5567,8.4150857833875
7717,1,1.0,0.0,5567,8.4150857833875
7718,1,1.0,0.0,5567,8.4150857833875
7719,1,1.0,0.0,5567,8.4150857833875
7720,1,1.0,0.0,5567,8.4150857833875
7721,1,1.0,0.0,5567,8.4150857833875
7722,2,1.0,1.0,5567,8.4150857833875
7723,1,1.0,0.0,5567,8.4150857833875
7724,1,1.0,0.0,5567,8.4150857833875
7725,1,1.0,0.0,5567,8.4150857833875
7726,3,1.0,2.0,5567,8.4150857833875
7727,1,1.0,0.0,5567,8.4150857833875
7728,1,1.0,0.0,5567,8.4150857833875
7729,1,1.0,0.0,5567,8.4150857833875
7730,1,1.0,0.0,5567,8.4150857833875
7731,1,1.0,0.0,5567,8.4150857833875
7732,1,1.0,0.0,5567,8.4150857833875
7733,2,1.0,1.0,5567,8.4150857833875
7734,1,1.0,0.0,5567,8.4150857833875
7735,1,1.0,0.0,5567,8.4150857833875
7736,1,1.0,0.0,5567,8.4150857833875
7737,1,1.0,0.0,5567,8.4150857833875
7738,1,1.0,0.0,5567,8.4150857833875
7739,1,1.0,0.0,5567,8.4150857833875
7740,1,1.0,0.0,5567,8.4150857833875
7741,1,1.0,0.0,5567,8.4150857833875
7742,2,1.0,1.0,5567,8.4150857833875
7743,1,1.0,0.0,5567,8.4150857833875
7744,1,1.0,0.0,5567,8.4150857833875
7745,1,1.0,0.0,5567,8.4150857833875
7746,1,1.0,0.0,5567,8.4150857833875
7747,1,1.0,0.0,5567,8.4150857833875
7748,2,1.0,1.0,5567,8.4150857833875
7749,1,1.0,0.0,5567,8.4150857833875
7750,1,1.0,0.0,5567,8.4150857833875
7751,1,1.0,0.0,5567,8.4150857833875
7752,1,1.0,0.0,5567,8.4150857833875
7753,1,1.0,0.0,5567,8.4150857833875
7754,1,1.0,0.0,5567,8.4150857833875
7755,1,1.0,0.0,5567,8.4150857833875
7756,1,1.0,0.0,5567,8.4150857833875
7757,2,1.0,1.0,5567,8.4150857833875
7758,1,1.0,0.0,5567,8.4150857833875
7759,1,1.0,0.0,5567,8.4150857833875
7760,2,1.0,1.0,5567,8.4150857833875
7761,1,1.0,0.0,5567,8.4150857833875
7762,1,1.0,0.0,5567,8.4150857833875
7763,1,1.0,0.0,5567,8.4150857833875
7764,1,1.0,0.0,5567,8.4150857833875
7765,1,1.0,0.0,5567,8.4150857833875
7766,2,1.0,1.0,5567,8.4150857833875
7767,2,1.0,1.0,5567,8.4150857833875
7768,1,1.0,0.0,5567,8.4150857833875
7769,1,1.0,0.0,5567,8.4150857833875
7770,1,1.0,0.0,5567,8.4150857833875
7771,1,1.0,0.0,5567,8.4150857833875
7772,1,1.0,0.0,5567,8.4150857833875
7773,1,1.0,0.0,5567,8.4150857833875
7774,1,1.0,0.0,5567,8.4150857833875
7775,1,1.0,0.0,5567,8.4150857833875
7776,1,1.0,0.0,5567,8.4150857833875
7777,1,1.0,0.0,5567,8.4150857833875
7778,1,1.0,0.0,5567,8.4150857833875
7779,1,1.0,0.0,5567,8.4150857833875
7780,1,1.0,0.0,5567,8.4150857833875
7781,1,1.0,0.0,5567,8.4150857833875
7782,1,1.0,0.0,5567,8.4150857833875
7783,1,1.0,0.0,5567,8.4150857833875
7784,1,1.0,0.0,5567,8.4150857833875
7785,2,1.0,1.0,5567,8.4150857833875
7786,1,1.0,0.0,5567,8.4150857833875
7787,1,1.0,0.0,5567,8.4150857833875
7788,1,1.0,0.0,5567,8.4150857833875
7789,1,1.0,0.0,5567,8.4150857833875
7790,1,1.0,0.0,5567,8.4150857833875
7791,1,1.0,0.0,5567,8.4150857833875
7792,1,1.0,0.0,5567,8.4150857833875
7793,1,1.0,0.0,5567,8.4150857833875
7794,2,1.0,1.0,5567,8.4150857833875
7795,1,1.0,0.0,5567,8.4150857833875
7796,1,1.0,0.0,5567,8.4150857833875
7797,1,1.0,0.0,5567,8.4150857833875
7798,1,1.0,0.0,5567,8.4150857833875
7799,1,1.0,0.0,5567,8.4150857833875
7800,1,1.0,0.0,5567,8.4150857833875
7801,2,1.0,1.0,5567,8.4150857833875
7802,1,1.0,0.0,5567,8.4150857833875
7803,1,1.0,0.0,5567,8.4150857833875
7804,1,1.0,0.0,5567,8.4150857833875
7805,1,1.0,0.0,5567,8.4150857833875
7806,1,1.0,0.0,5567,8.4150857833875
7807,2,1.0,1.0,5567,8.4150857833875
7808,1,1.0,0.0,5567,8.4150857833875
7809,1,1.0,0.0,5567,8.4150857833875
7810,1,1.0,0.0,5567,8.4150857833875
7811,1,1.0,0.0,5567,8.4150857833875
7812,1,1.0,0.0,5567,8.4150857833875
7813,2,1.0,1.0,5567,8.4150857833875
7814,1,1.0,0.0,5567,8.4150857833875
7815,1,1.0,0.0,5567,8.4150857833875
7816,1,1.0,0.0,5567,8.4150857833875
7817,1,1.0,0.0,5567,8.4150857833875
7818,1,1.0,0.0,5567,8.4150857833875
7819,2,1.0,1.0,5567,8.4150857833875
7820,2,1.0,1.0,5567,8.4150857833875
7821,1,1.0,0.0,5567,8.4150857833875
7822,1,1.0,0.0,5567,8.4150857833875
7823,1,1.0,0.0,5567,8.4150857833875
7824,1,1.0,0.0,5567,8.4150857833875
7825,1,1.0,0.0,5567,8.4150857833875
7826,1,1.0,0.0,5567,8.4150857833875
7827,1,1.0,0.0,5567,8.4150857833875
7828,1,1.0,0.0,5567,8.4150857833875
7829,1,1.0,0.0,5567,8.4150857833875
7830,1,1.0,0.0,5567,8.4150857833875
7831,1,1.0,0.0,5567,8.4150857833875
7832,1,1.0,0.0,5567,8.4150857833875
7833,1,1.0,0.0,5567,8.4150857833875
7834,1,1.0,0.0,5567,8.4150857833875
7835,1,1.0,0.0,5567,8.4150857833875
7836,2,1.0,1.0,5567,8.4150857833875
7837,1,1.0,0.0,5567,8.4150857833875
7838,1,1.0,0.0,5567,8.4150857833875
7839,1,1.0,0.0,5567,8.4150857833875
7840,1,1.0,0.0,5567,8.4150857833875
7841,1,1.0,0.0,5567,8.4150857833875
7842,1,1.0,0.0,5567,8.4150857833875
7843,1,1.0,0.0,5567,8.4150857833875
7844,1,1.0,0.0,5567,8.4150857833875
7845,1,1.0,0.0,5567,8.4150857833875
7846,1,1.0,0.0,5567,8.4150857833875
7847,1,1.0,0.0,5567,8.4150857833875
7848,2,1.0,1.0,5567,8.4150857833875
7849,1,1.0,0.0,5567,8.4150857833875
7850,2,1.0,1.0,5567,8.4150857833875
7851,1,1.0,0.0,5567,8.4150857833875
7852,1,1.0,0.0,5567,8.4150857833875
7853,1,1.0,0.0,5567,8.4150857833875
7854,1,1.0,0.0,5567,8.4150857833875
7855,1,1.0,0.0,5567,8.4150857833875
7856,1,1.0,0.0,5567,8.4150857833875
7857,1,1.0,0.0,5567,8.4150857833875
7858,1,1.0,0.0,5567,8.4150857833875
7859,1,1.0,0.0,5567,8.4150857833875
7860,1,1.0,0.0,5567,8.4150857833875
7861,1,1.0,0.0,5567,8.4150857833875
7862,1,1.0,0.0,5567,8.4150857833875
7863,1,1.0,0.0,5567,8.4150857833875
7864,1,1.0,0.0,5567,8.4150857833875
7865,1,1.0,0.0,5567,8.4150857833875
7866,2,1.0,1.0,5567,8.4150857833875
7867,1,1.0,0.0,5567,8.4150857833875
7868,1,1.0,0.0,5567,8.4150857833875
7869,1,1.0,0.0,5567,8.4150857833875
7870,1,1.0,0.0,5567,8.4150857833875
7871,2,1.0,1.0,5567,8.4150857833875
7872,1,1.0,0.0,5567,8.4150857833875
7873,1,1.0,0.0,5567,8.4150857833875
7874,1,1.0,0.0,5567,8.4150857833875
7875,1,1.0,0.0,5567,8.4150857833875
7876,1,1.0,0.0,5567,8.4150857833875
7877,1,1.0,0.0,5567,8.4150857833875
7878,3,1.0,2.0,5567,8.4150857833875
7879,1,1.0,0.0,5567,8.4150857833875
7880,1,1.0,0.0,5567,8.4150857833875
7881,1,1.0,0.0,5567,8.4150857833875
7882,1,1.0,0.0,5567,8.4150857833875
7883,1,1.0,0.0,5567,8.4150857833875
7884,1,1.0,0.0,5567,8.4150857833875
7885,1,1.0,0.0,5567,8.4150857833875
7886,1,1.0,0.0,5567,8.4150857833875
7887,1,1.0,0.0,5567,8.4150857833875
7888,1,1.0,0.0,5567,8.4150857833875
7889,1,1.0,0.0,5567,8.4150857833875
7890,1,1.0,0.0,5567,8.4150857833875
7891,1,1.0,0.0,5567,8.4150857833875
7892,1,1.0,0.0,5567,8.4150857833875
7893,1,1.0,0.0,5567,8.4150857833875
7894,1,1.0,0.0,5567,8.4150857833875
7895,1,1.0,0.0,5567,8.4150857833875
7896,1,1.0,0.0,5567,8.4150857833875
7897,1,1.0,0.0,5567,8.4150857833875
7898,1,1.0,0.0,5567,8.4150857833875
7899,1,1.0,0.0,5567,8.4150857833875
7900,1,1.0,0.0,5567,8.4150857833875
7901,1,1.0,0.0,5567,8.4150857833875
7902,1,1.0,0.0,5567,8.4150857833875
7903,1,1.0,0.0,5567,8.4150857833875
7904,2,1.0,1.0,5567,8.4150857833875
7905,1,1.0,0.0,5567,8.4150857833875
7906,1,1.0,0.0,5567,8.4150857833875
7907,2,1.0,1.0,5567,8.4150857833875
7908,1,1.0,0.0,5567,8.4150857833875
7909,1,1.0,0.0,5567,8.4150857833875
7910,1,1.0,0.0,5567,8.4150857833875
7911,1,1.0,0.0,5567,8.4150857833875
7912,1,1.0,0.0,5567,8.4150857833875
7913,1,1.0,0.0,5567,8.4150857833875
7914,1,1.0,0.0,5567,8.4150857833875
7915,1,1.0,0.0,5567,8.4150857833875
7916,1,1.0,0.0,5567,8.4150857833875
7917,1,1.0,0.0,5567,8.4150857833875
7918,1,1.0,0.0,5567,8.4150857833875
7919,1,1.0,0.0,5567,8.4150857833875
7920,1,1.0,0.0,5567,8.4150857833875
7921,1,1.0,0.0,5567,8.4150857833875
7922,1,1.0,0.0,5567,8.4150857833875
7923,1,1.0,0.0,5567,8.4150857833875
7924,1,1.0,0.0,5567,8.4150857833875
7925,1,1.0,0.0,5567,8.4150857833875
7926,1,1.0,0.0,5567,8.4150857833875
7927,1,1.0,0.0,5567,8.4150857833875
7928,1,1.0,0.0,5567,8.4150857833875
7929,1,1.0,0.0,5567,8.4150857833875
7930,1,1.0,0.0,5567,8.4150857833875
7931,1,1.0,0.0,5567,8.4150857833875
7932,1,1.0,0.0,5567,8.4150857833875
7933,1,1.0,0.0,5567,8.4150857833875
7934,1,1.0,0.0,5567,8.4150857833875
7935,1,1.0,0.0,5567,8.4150857833875
7936,1,1.0,0.0,5567,8.4150857833875
7937,1,1.0,0.0,5567,8.4150857833875
7938,1,1.0,0.0,5567,8.4150857833875
7939,1,1.0,0.0,5567,8.4150857833875
7940,1,1.0,0.0,5567,8.4150857833875
7941,1,1.0,0.0,5567,8.4150857833875
7942,1,1.0,0.0,5567,8.4150857833875
7943,2,1.0,1.0,5567,8.4150857833875
7944,1,1.0,0.0,5567,8.4150857833875
7945,1,1.0,0.0,5567,8.4150857833875
7946,1,1.0,0.0,5567,8.4150857833875
7947,1,1.0,0.0,5567,8.4150857833875
7948,1,1.0,0.0,5567,8.4150857833875
7949,1,1.0,0.0,5567,8.4150857833875
7950,1,1.0,0.0,5567,8.4150857833875
7951,1,1.0,0.0,5567,8.4150857833875
7952,1,1.0,0.0,5567,8.4150857833875
7953,1,1.0,0.0,5567,8.4150857833875
7954,1,1.0,0.0,5567,8.4150857833875
7955,1,1.0,0.0,5567,8.4150857833875
7956,1,1.0,0.0,5567,8.4150857833875
7957,1,1.0,0.0,5567,8.4150857833875
7958,2,1.0,1.0,5567,8.4150857833875
7959,1,1.0,0.0,5567,8.4150857833875
7960,1,1.0,0.0,5567,8.4150857833875
7961,1,1.0,0.0,5567,8.4150857833875
7962,1,1.0,0.0,5567,8.4150857833875
7963,1,1.0,0.0,5567,8.4150857833875
7964,1,1.0,0.0,5567,8.4150857833875
7965,1,1.0,0.0,5567,8.4150857833875
7966,1,1.0,0.0,5567,8.4150857833875
7967,1,1.0,0.0,5567,8.4150857833875
7968,1,1.0,0.0,5567,8.4150857833875
7969,3,1.0,2.0,5567,8.4150857833875
7970,1,1.0,0.0,5567,8.4150857833875
7971,1,1.0,0.0,5567,8.4150857833875
7972,1,1.0,0.0,5567,8.4150857833875
7973,1,1.0,0.0,5567,8.4150857833875
7974,2,1.0,1.0,5567,8.4150857833875
7975,1,1.0,0.0,5567,8.4150857833875
7976,1,1.0,0.0,5567,8.4150857833875
7977,1,1.0,0.0,5567,8.4150857833875
7978,1,1.0,0.0,5567,8.4150857833875
7979,1,1.0,0.0,5567,8.4150857833875
7980,1,1.0,0.0,5567,8.4150857833875
7981,1,1.0,0.0,5567,8.4150857833875
7982,1,1.0,0.0,5567,8.4150857833875
7983,1,1.0,0.0,5567,8.4150857833875
7984,1,1.0,0.0,5567,8.4150857833875
7985,1,1.0,0.0,5567,8.4150857833875
7986,1,1.0,0.0,5567,8.4150857833875
7987,1,1.0,0.0,5567,8.4150857833875
7988,1,1.0,0.0,5567,8.4150857833875
7989,1,1.0,0.0,5567,8.4150857833875
7990,1,1.0,0.0,5567,8.4150857833875
7991,1,1.0,0.0,5567,8.4150857833875
7992,1,1.0,0.0,5567,8.4150857833875
7993,1,1.0,0.0,5567,8.4150857833875
7994,3,1.0,2.0,5567,8.4150857833875
7995,1,1.0,0.0,5567,8.4150857833875
7996,1,1.0,0.0,5567,8.4150857833875
7997,1,1.0,0.0,5567,8.4150857833875
7998,1,1.0,0.0,5567,8.4150857833875
7999,1,1.0,0.0,5567,8.4150857833875
8000,1,1.0,0.0,5567,8.4150857833875
8001,1,1.0,0.0,5567,8.4150857833875
8002,1,1.0,0.0,5567,8.4150857833875
8003,1,1.0,0.0,5567,8.4150857833875
8004,1,1.0,0.0,5567,8.4150857833875
8005,1,1.0,0.0,5567,8.4150857833875
8006,1,1.0,0.0,5567,8.4150857833875
8007,2,1.0,1.0,5567,8.4150857833875
8008,1,1.0,0.0,5567,8.4150857833875
8009,1,1.0,0.0,5567,8.4150857833875
8010,1,1.0,0.0,5567,8.4150857833875
8011,1,1.0,0.0,5567,8.4150857833875
8012,1,1.0,0.0,5567,8.4150857833875
8013,1,1.0,0.0,5567,8.4150857833875
8014,1,1.0,0.0,5567,8.4150857833875
8015,1,1.0,0.0,5567,8.4150857833875
8016,1,1.0,0.0,5567,8.4150857833875
8017,1,1.0,0.0,5567,8.4150857833875
8018,1,1.0,0.0,5567,8.4150857833875
8019,1,1.0,0.0,5567,8.4150857833875
8020,1,1.0,0.0,5567,8.4150857833875
8021,1,1.0,0.0,5567,8.4150857833875
8022,2,1.0,1.0,5567,8.4150857833875
8023,2,1.0,1.0,5567,8.4150857833875
8024,1,1.0,0.0,5567,8.4150857833875
8025,1,1.0,0.0,5567,8.4150857833875
8026,1,1.0,0.0,5567,8.4150857833875
8027,1,1.0,0.0,5567,8.4150857833875
8028,1,1.0,0.0,5567,8.4150857833875
8029,1,1.0,0.0,5567,8.4150857833875
8030,1,1.0,0.0,5567,8.4150857833875
8031,1,1.0,0.0,5567,8.4150857833875
8032,1,1.0,0.0,5567,8.4150857833875
8033,2,1.0,1.0,5567,8.4150857833875
8034,1,1.0,0.0,5567,8.4150857833875
8035,1,1.0,0.0,5567,8.4150857833875
8036,1,1.0,0.0,5567,8.4150857833875
8037,1,1.0,0.0,5567,8.4150857833875
8038,1,1.0,0.0,5567,8.4150857833875
8039,1,1.0,0.0,5567,8.4150857833875
8040,1,1.0,0.0,5567,8.4150857833875
8041,1,1.0,0.0,5567,8.4150857833875
8042,1,1.0,0.0,5567,8.4150857833875
8043,1,1.0,0.0,5567,8.4150857833875
8044,1,1.0,0.0,5567,8.4150857833875
8045,2,1.0,1.0,5567,8.4150857833875
8046,1,1.0,0.0,5567,8.4150857833875
8047,1,1.0,0.0,5567,8.4150857833875
8048,1,1.0,0.0,5567,8.4150857833875
8049,1,1.0,0.0,5567,8.4150857833875
8050,1,1.0,0.0,5567,8.4150857833875
8051,1,1.0,0.0,5567,8.4150857833875
8052,1,1.0,0.0,5567,8.4150857833875
8053,1,1.0,0.0,5567,8.4150857833875
8054,1,1.0,0.0,5567,8.4150857833875
8055,1,1.0,0.0,5567,8.4150857833875
8056,1,1.0,0.0,5567,8.4150857833875
8057,1,1.0,0.0,5567,8.4150857833875
8058,1,1.0,0.0,5567,8.4150857833875
8059,1,1.0,0.0,5567,8.4150857833875
8060,1,1.0,0.0,5567,8.4150857833875
8061,1,1.0,0.0,5567,8.4150857833875
8062,1,1.0,0.0,5567,8.4150857833875
8063,1,1.0,0.0,5567,8.4150857833875
8064,1,1.0,0.0,5567,8.4150857833875
8065,1,1.0,0.0,5567,8.4150857833875
8066,1,1.0,0.0,5567,8.4150857833875
8067,1,1.0,0.0,5567,8.4150857833875
8068,1,1.0,0.0,5567,8.4150857833875
8069,1,1.0,0.0,5567,8.4150857833875
8070,1,1.0,0.0,5567,8.4150857833875
